st,sch_name,ncessch,lea_name,leaid,lcity,lzip,mcity,mzip,national_school_lunch_program,total_students,nslp_direct_certification,frl_eligible
CA,California Creative Learning Academy,060155011660,California Creative Learning Academy District,0601550,Los Angeles,90065,Los Angeles,90065,,349,111,168
CA,California Creative Learning Academy MS,060173514296,California Creative Learning Academy MS District,0601735,Los Angeles,90065,Los Angeles,90065,Yes participating without using any Provision or the CEO,103,44,66
CA,California Elementary,062724004106,Newport-Mesa Unified,0627240,Costa Mesa,92626,Costa Mesa,92626,Yes participating without using any Provision or the CEO,366,90,165
CA,California Elementary,061632502038,Hacienda la Puente Unified,0616325,La Puente,91744,La Puente,91744,Yes under Community Eligibility Option (CEO),348,217,273
CA,California Elementary,064200006874,West Covina Unified,0642000,West Covina,91790,West Covina,91790,Yes under Community Eligibility Option (CEO),219,107,172
CA,California Heritage Youthbuild Academy II,060153112995,California Heritage Youthbuild Academy II District,0601531,Redding,96002,Redding,96002,Yes under Community Eligibility Option (CEO),108,49,96
CA,California High,064248006950,Whittier Union High,0642480,Whittier,90604,Whittier,90604,Yes under Community Eligibility Option (CEO),2376,928,1924
CA,California High,063513005943,San Ramon Valley Unified,0635130,San Ramon,94583,San Ramon,94583,Yes under Provision 2,2869,184,243
CA,California iInspire Academy,062865004419,Orange Unified,0628650,Orange,92867,Orange,92867,Yes under Community Eligibility Option (CEO),692,381,561
CA,California Innovative Career Academy,060250914417,California Innovative Career Academy District,0602509,Sacramento,95838,Sacramento,95838,,3180,21,2935
CA,California Middle,063384005228,Sacramento City Unified,0633840,Sacramento,95818,Sacramento,95818,Yes under Community Eligibility Option (CEO),753,361,517
CA,California Military Institute,063021011184,Perris Union High,0630210,Perris,92570,Perris,92570,Yes under Community Eligibility Option (CEO),1044,563,918
CA,California Montessori Project - Capitol Campus,060230511732,California Montessori Project - Capitol Campus District,0602305,Sacramento,95826,Sacramento,95826,Yes under Community Eligibility Option (CEO),357,58,83
CA,California Montessori Project - Elk Grove Campus,060177611727,California Montessori Project - Elk Grove Campus District,0601776,Elk Grove,95624,Carmichael,95608,,543,109,159
CA,California Montessori Project-San Juan Campuses,060165311733,California Montessori Project-San Juan Campuses District,0601653,Carmichael,95608,Carmichael,95608,Yes participating without using any Provision or the CEO,1477,317,487
CA,California Montessori Project-Shingle Springs Campus,060197611580,CA Montessori Project-Shingle Springs Campus DIST,0601976,Shingle Springs,95682,Carmichael,95608,Yes participating without using any Provision or the CEO,530,59,86
CA,California Pacific Charter - San Diego,060232813918,California Pacific Charter - San Diego District,0602328,Costa Mesa,92626,Costa Mesa,92626,,280,129,166
CA,California Pacific Charter - Sonoma,060251014414,California Pacific Charter - Sonoma District,0602510,Guerneville,95466,Costa Mesa,92626,,152,69,93
CA,California Pacific Charter- Los Angeles,060235413904,California Pacific Charter- Los Angeles District,0602354,Costa Mesa,92626,Costa Mesa,92626,,428,211,288
CA,California Preparatory Academy,060744012894,Capistrano Unified,0607440,San Juan Capistrano,92675,San Juan Capistrano,92675,,225,33,51
CA,California Republic Leadership Academy Capistrano,069114514711,California Republic Leadership Academy Capistrano District,0691145,San Juan Capistrano,92675,San Juan Capistrano,92675,,182,32,32
CA,California School for the Blind,060000210346,California School for the Blind (State Special Schl),0600002,Fremont,94536,Fremont,94536,,49,17,17
CA,California School for the Deaf-Fremont,060000310347,California School for the Deaf-Fremont (State Special Schl),0600003,Fremont,94538,Fremont,94538,Yes under Provision 2,300,100,297
CA,California School for the Deaf-Riverside,060000710348,CA Sch for the Deaf-Riverside (State Special Schl),0600007,Riverside,92506,Riverside,92506,Yes under Provision 2,323,89,103
CA,California School of the Arts - San Gabriel Valley,060191414083,California School of the Arts - San Gabriel Valley District,0601914,Duarte,91010,Duarte,91010,Yes participating without using any Provision or the CEO,935,148,177
CA,California Virtual Academy @ Los Angeles,060171612034,California Virtual Academy @ Los Angeles District,0601716,Simi Valley,93065,Simi Valley,93065,,5700,3323,4309
CA,California Virtual Academy @ San Diego,060180510641,California Virtual Academy @ San Diego District,0601805,Simi Valley,93065,Simi Valley,93065,,3680,1845,2518
CA,California Virtual Academy @ San Joaquin,060199013191,California Virtual Academy @ San Joaquin District,0601990,Simi Valley,93065,Simi Valley,93065,,2918,1449,1936
CA,California Virtual Academy @ Sonoma,060231611478,California Virtual Academy @ Sonoma District,0602316,Simi Valley,93065,Simi Valley,93065,,873,456,591
CA,California Virtual Academy at Fresno,060161614251,California Virtual Academy at Fresno District,0601616,Simi Valley,93065,Simi Valley,93065,,1432,905,1114
CA,California Virtual Academy at Kings,060188411996,California Virtual Academy at Kings District,0601884,Simi Valley,93065,Simi Valley,93065,,575,344,422
CA,California Virtual Academy at Maricopa,060245114255,California Virtual Academy at Maricopa District,0602451,Simi Valley,93065,Simi Valley,93065,,1247,819,982
CA,California Virtual Academy at Sutter,060181013698,California Virtual Academy at Sutter District,0601810,Simi Valley,93065,Simi Valley,93065,,1467,807,1040
CA,California Virtual Academy San Mateo,060180211787,California Virtual Academy San Mateo District,0601802,Simi Valley,93065,Simi Valley,93065,,1063,493,618
CA,Calimesa Elementary,064356007042,Yucaipa-Calimesa Joint Unified,0643560,Yucaipa,92399,Yucaipa,92399,Yes under Community Eligibility Option (CEO),552,289,444
CA,Calipatria High,060699000643,Calipatria Unified,0606990,Calipatria,92233,Calipatria,92233,Yes under Community Eligibility Option (CEO),334,172,281
CA,Calistoga Elementary,060702000646,Calistoga Joint Unified,0607020,Calistoga,94515,Calistoga,94515,Yes under Community Eligibility Option (CEO),405,192,333
CA,Calistoga Junior/Senior High,060702000647,Calistoga Joint Unified,0607020,Calistoga,94515,Calistoga,94515,Yes under Community Eligibility Option (CEO),378,167,321
CA,Calla High,062361007775,Manteca Unified,0623610,Manteca,95336,Manteca,95336,Yes under Community Eligibility Option (CEO),153,67,114
CA,Calle Mayor Middle,063942006553,Torrance Unified,0639420,Torrance,90505,Torrance,90505,Yes participating without using any Provision or the CEO,629,104,150
CA,Callie Kirkpatrick Elementary,062454000997,Menifee Union,0624540,Menifee,92584,Menifee,92584,Yes participating without using any Provision or the CEO,689,246,508
AL,Calloway Smith Middle School,010237000992,Mobile County,0102370,Mobile,36603,Mobile,36603,Yes under Community Eligibility Option (CEO),340,316,325
CA,Calpella Elementary,064030006655,Ukiah Unified,0640300,Ukiah,95482,Ukiah,95482,Yes under Community Eligibility Option (CEO),477,246,386
CA,Calvert Charter for Enriched Studies,062271002886,Los Angeles Unified,0622710,Woodland Hills,91367,Woodland Hills,91367,Yes under Community Eligibility Option (CEO),330,166,262
CA,Calvine High,061233007701,Elk Grove Unified,0612330,Sacramento,95828,Sacramento,95828,Yes under Community Eligibility Option (CEO),159,79,121
CA,Calwa Elementary,061455001713,Fresno Unified,0614550,Fresno,93725,Fresno,93725,Yes under Community Eligibility Option (CEO),580,461,567
CA,Camarena (Enrique S.) Elementary,060861013096,Chula Vista Elementary,0608610,Chula Vista,91915,Chula Vista,91915,Yes under Provision 2,923,185,326
CA,Camarillo Academy of Progressive Education,060202211873,Camarillo Academy of Progressive Education District,0602022,Camarillo,93010,Camarillo,93010,,583,53,123
CA,Camarillo Heights STEM Academy,063099004796,Pleasant Valley,0630990,Camarillo,93010,Camarillo,93010,Yes participating without using any Provision or the CEO,376,77,133
CA,Cambria Grammar,060004907415,Coast Unified,0600049,Cambria,93428,Cambria,93428,Yes under Provision 2,201,91,159
AZ,Cambridge Academy East,040018201890,Cambridge Academy  East  Inc (78888),0400182,MESA,85207,MESA,85207,No,200,,
AZ,Cambridge Academy East,040018202964,Cambridge Academy  East  Inc (78888),0400182,Queen Creek,85142,MESA,85207,No,0,,
CA,Cambridge Continuation High,061455001986,Fresno Unified,0614550,Fresno,93727,Fresno,93727,Yes under Community Eligibility Option (CEO),541,404,532
CA,Cambridge Elementary,062637002932,Mt. Diablo Unified,0626370,Concord,94520,Concord,94520,Yes under Community Eligibility Option (CEO),451,276,324
CA,Cambridge Elementary,063963008998,Travis Unified,0639630,Vacaville,95687,Vacaville,95687,Yes participating without using any Provision or the CEO,762,149,323
CA,Cambridge Elementary,062865004420,Orange Unified,0628650,Orange,92866,Orange,92866,Yes under Community Eligibility Option (CEO),426,259,394
CA,Cambridge Heights Elementary,063462005757,San Juan Unified,0634620,Citrus Heights,95621,Citrus Heights,95621,Yes under Community Eligibility Option (CEO),321,99,135
CA,Cambridge High,060912000935,Coalinga-Huron Unified,0609120,Coalinga,93210,Coalinga,93210,,46,35,42
CA,Cambridge Virtual Academy,060263014568,Anaheim Union High,0602630,Anaheim,92804,Anaheim,92801,,132,47,95
AR,CAMDEN FAIRVIEW EARLY CHILDHOOD CENTER,050606005138,CAMDEN FAIRVIEW SCHOOL DISTRICT,0506060,CAMDEN,71701,CAMDEN,71701,No,109,13,106
AR,CAMDEN FAIRVIEW HIGH SCHOOL,050606000312,CAMDEN FAIRVIEW SCHOOL DISTRICT,0506060,CAMDEN,71701,CAMDEN,71701,Yes under Provision 2,693,125,690
AR,CAMDEN FAIRVIEW MIDDLE SCHOOL,050606001435,CAMDEN FAIRVIEW SCHOOL DISTRICT,0506060,CAMDEN,71701,CAMDEN,71701,Yes under Provision 2,470,124,467
AL,Camden School Of Arts  Technology,010351001809,Wilcox County,0103510,Camden,36726,Camden,36726,Yes under Community Eligibility Option (CEO),169,157,169
AZ,Camelback Academy,040039002289,Camelback Education Inc (79905),0400390,GLENDALE,85303,GLENDALE,85303,Yes under Provision 2,601,355,
AZ,Camelback High School,040633000540,Phoenix Union High School District (4286),0406330,PHOENIX,85016,PHOENIX,85016,Yes under Provision 2,2191,1180,
CA,Camellia Avenue Elementary,062271002887,Los Angeles Unified,0622710,North Hollywood,91605,North Hollywood,91605,Yes under Community Eligibility Option (CEO),430,249,407
CA,Camellia Elementary,063384005229,Sacramento City Unified,0633840,Sacramento,95828,Sacramento,95828,Yes under Community Eligibility Option (CEO),344,174,299
CA,Camerado Springs Middle,060627000549,Buckeye Union Elementary,0606270,Cameron Park,95682,Cameron Park,95682,Yes participating without using any Provision or the CEO,492,87,124
CA,Cameron,063255012839,West Contra Costa Unified,0632550,El Cerrito,94530,El Cerrito,94530,,,,
CA,Cameron Elementary,060402000357,Barstow Unified,0604020,Barstow,92311,Barstow,92311,Yes under Community Eligibility Option (CEO),493,391,410
CA,Cameron Elementary,064200006875,West Covina Unified,0642000,West Covina,91790,West Covina,91790,Yes under Community Eligibility Option (CEO),402,195,310
CA,Cameron Ranch Elementary,063462005758,San Juan Unified,0634620,Carmichael,95608,Carmichael,95608,Yes under Community Eligibility Option (CEO),397,242,282
CA,Camino Elementary,060717000656,Camino Union Elementary,0607170,Camino,95709,Camino,95709,Yes participating without using any Provision or the CEO,406,146,207
CA,Camino Grove Elementary,060297000226,Arcadia Unified,0602970,Arcadia,91007,Arcadia,91007,Yes participating without using any Provision or the CEO,694,160,225
CA,Camino Nuevo Charter Academy,060223708508,Camino Nuevo Charter Academy District,0602237,Los Angeles,90057,Los Angeles,90057,,601,365,598
CA,Camino Nuevo Charter Academy #2,060174112738,Camino Nuevo Charter Academy #2 District,0601741,Los Angeles,90020,Los Angeles,90020,Yes under Provision 2,688,422,645
CA,Camino Nuevo Charter Academy #4,060183712915,Camino Nuevo Charter Academy #4 District,0601837,Los Angeles,90026,Los Angeles,90026,Yes under Provision 2,488,294,451
CA,Camino Nuevo Elementary #3,060207712805,Camino Nuevo Elementary #3 District,0602077,Los Angeles,90007,Los Angeles,90007,Yes under Provision 2,710,438,701
CA,Camino Nuevo High #2,060200013537,Camino Nuevo High #2 District,0602000,Los Angeles,90004,Los Angeles,90004,,496,290,488
CA,Camino Pablo Elementary,062574003849,Moraga Elementary,0625740,Moraga,94556,Moraga,94556,Yes participating without using any Provision or the CEO,338,11,11
CA,Camino Polytechnic,060198312702,Camino Polytechnic District,0601983,Camino,95709,Camino,95709,,23,3,7
CA,Camino Real Elementary,061926009380,Jurupa Unified,0619260,Jurupa Valley,92509,Jurupa Valley,92509,Yes under Community Eligibility Option (CEO),738,261,423
AZ,Camp Mohave Elementary School,040519001758,Mohave Valley Elementary District (4379),0405190,FORT MOHAVE,86426,FORT MOHAVE,86426,Yes participating without using any Provision or the CEO,349,215,
AZ,Camp Verde Accommodation School,040160003173,Camp Verde Unified District (4470),0401600,CAMP VERDE,86322,CAMP VERDE,86322,Yes participating without using any Provision or the CEO,40,22,
AZ,Camp Verde Elementary School,040160000086,Camp Verde Unified District (4470),0401600,CAMP VERDE,86322,CAMP VERDE,86322,Yes participating without using any Provision or the CEO,698,381,
AZ,Camp Verde High School,040160000087,Camp Verde Unified District (4470),0401600,CAMP VERDE,86322,CAMP VERDE,86322,Yes participating without using any Provision or the CEO,468,187,
AZ,Camp Verde Middle School,040160001529,Camp Verde Unified District (4470),0401600,CAMP VERDE,86322,CAMP VERDE,86322,Yes participating without using any Provision or the CEO,353,182,
AZ,Camp Verde Online,040160003666,Camp Verde Unified District (4470),0401600,CAMP VERDE,86322,CAMP VERDE,86322,No,10,,
CA,Campbell High Community Day,060016012129,Yosemite Unified,0600160,Oakhurst,93644,Oakhurst,93644,,0,,
CA,Campbell School of Innovation,060720014280,Campbell Union,0607200,Campbell,95008,Campbell,95008,Yes participating without using any Provision or the CEO,807,181,238
AK,Campbell STEM Elementary,020018000062,Anchorage School District,0200180,Anchorage,99518,Anchorage,99518,Yes participating without using any Provision or the CEO,394,90,182
AZ,Campo Bello Elementary School,040593000475,Paradise Valley Unified District (4241),0405930,PHOENIX,85032,PHOENIX,85032,Yes participating without using any Provision or the CEO,612,373,
CA,Campo Elementary,062610003900,Mountain Empire Unified,0626100,Campo,91906,Campo,91906,Yes under Community Eligibility Option (CEO),394,199,240
AZ,Campo Verde High School,040340002965,Gilbert Unified District (4239),0403400,GILBERT,85297,GILBERT,85297,Yes participating without using any Provision or the CEO,1925,232,
CA,Campolindo High,060165000033,Acalanes Union High,0601650,Moraga,94556,Moraga,94556,Yes participating without using any Provision or the CEO,1332,60,67
CA,Camptonville Elementary,060726000678,Camptonville Elementary,0607260,Camptonville,95922,Camptonville,95922,Yes participating without using any Provision or the CEO,50,20,41
CA,Campus Canyon Elementary,062569009157,Moorpark Unified,0625690,Moorpark,93021,Moorpark,93021,Yes participating without using any Provision or the CEO,575,143,191
CA,Campus Park Elementary,062217002637,Livingston Union,0622170,Livingston,95334,Livingston,95334,Yes under Community Eligibility Option (CEO),459,284,392
CA,Canalino Elementary,060756000725,Carpinteria Unified,0607560,Carpinteria,93013,Carpinteria,93013,Yes under Provision 2,483,151,298
AZ,Candeo North Scottsdale,040100403672,Candeo Schools Inc. (1001161),0401004,SCOTTSDALE,85266,SCOTTSDALE,85266,No,144,,
AZ,Candeo Peoria,040075802766,Candeo Schools Inc. (89758),0400758,PEORIA,85383,PEORIA,85383,No,555,,
CA,Canfield Avenue Elementary,062271002888,Los Angeles Unified,0622710,Los Angeles,90035,Los Angeles,90035,Yes under Community Eligibility Option (CEO),296,80,144
CA,Canoas Elementary,063459008634,San Jose Unified,0634590,San Jose,95125,San Jose,95125,Yes under Community Eligibility Option (CEO),281,114,184
CA,Canoga Park Elementary,062271002889,Los Angeles Unified,0622710,Canoga Park,91303,Canoga Park,91303,Yes under Community Eligibility Option (CEO),505,321,473
CA,Canoga Park Middle,062271002933,Los Angeles Unified,0622710,Canoga Park,91304,Canoga Park,91304,Yes under Community Eligibility Option (CEO),617,362,569
CA,Canoga Park Senior High,062271002890,Los Angeles Unified,0622710,Canoga Park,91303,Canoga Park,91303,Yes under Community Eligibility Option (CEO),1456,805,1332
AZ,Canon School,040165000088,Canon Elementary District (4484),0401650,Black Canyon City,85324,Black Canyon City,85324,Yes under Community Eligibility Option (CEO),128,82,
CA,Cantara Street Elementary,062271002891,Los Angeles Unified,0622710,Reseda,91335,Reseda,91335,Yes under Community Eligibility Option (CEO),360,202,345
CA,Canterbury Avenue Elementary,062271002892,Los Angeles Unified,0622710,Arleta,91331,Arleta,91331,Yes under Community Eligibility Option (CEO),606,322,503
CA,Cantua Elementary,069113410215,Golden Plains Unified,0691134,Cantua Creek,93608,San Joaquin,93660,Yes under Community Eligibility Option (CEO),183,121,181
AK,Cantwell School,020077000356,Denali Borough School District,0200770,Cantwell,99729,Cantwell,99729,No,10,3,
AZ,Canyon Breeze Elementary,040621002006,Pendergast Elementary District (4283),0406210,AVONDALE,85392,AVONDALE,85392,Yes participating without using any Provision or the CEO,616,275,
CA,Canyon Charter Elementary,062271002894,Los Angeles Unified,0622710,Santa Monica,90402,Santa Monica,90402,Yes under Community Eligibility Option (CEO),387,31,49
CA,Canyon Crest Academy,063438011396,San Dieguito Union High,0634380,San Diego,92130,Encinitas,92024,Yes participating without using any Provision or the CEO,2183,143,272
CA,Canyon Crest Elementary,061392001123,Fontana Unified,0613920,Fontana,92337,Fontana,92337,Yes under Community Eligibility Option (CEO),438,177,328
AZ,Canyon Day Junior High School,040916000952,Whiteriver Unified District (4394),0409160,Whiteriver,85941,WHITERIVER,85941,Yes under Community Eligibility Option (CEO),417,334,
AZ,Canyon De Chelly Elementary School,040194000136,Chinle Unified District (4158),0401940,Chinle,86503,CHINLE,86503,Yes under Community Eligibility Option (CEO),257,203,
AZ,Canyon Del Oro High School,040068000033,Amphitheater Unified District (4406),0400680,ORO VALLEY,85704,ORO VALLEY,85704,Yes participating without using any Provision or the CEO,1737,356,
CA,Canyon Early Learning Center,062532013522,Monrovia Unified,0625320,Monrovia,91016,Monrovia,91016,,,,
CA,Canyon Elementary,060735000680,Canyon Elementary,0607350,Canyon,94516,Canyon,94516,Yes participating without using any Provision or the CEO,69,9,13
AZ,Canyon Elementary School,040625001554,Peoria Unified School District (4237),0406250,GLENDALE,85306,GLENDALE,85306,Yes participating without using any Provision or the CEO,293,111,
CA,Canyon High,064251006958,William S. Hart Union High,0642510,Canyon Country,91351,Canyon Country,91351,Yes under Provision 2,1966,583,636
CA,Canyon High,062865004421,Orange Unified,0628650,Anaheim,92807,Anaheim,92807,Yes participating without using any Provision or the CEO,2178,305,647
CA,Canyon Hills,062865004422,Orange Unified,0628650,Anaheim,92807,Anaheim,92807,Yes under Community Eligibility Option (CEO),116,23,42
CA,Canyon Hills High,063432005549,San Diego Unified,0634320,San Diego,92124,San Diego,92124,Yes under Community Eligibility Option (CEO),1236,260,746
CA,Canyon Hills Junior High,060846010299,Chino Valley Unified,0608460,Chino Hills,91709,Chino Hills,91709,Yes participating without using any Provision or the CEO,1007,180,279
CA,Canyon Lake Middle,060002710588,Lake Elsinore Unified,0600027,Lake Elsinore,92532,Lake Elsinore,92532,Yes under Community Eligibility Option (CEO),970,315,499
CA,Canyon Middle,060780000740,Castro Valley Unified,0607800,Castro Valley,94552,Castro Valley,94546,Yes participating without using any Provision or the CEO,1432,282,610
CA,Canyon Oaks Elementary,062664010976,Napa Valley Unified,0626640,American Canyon,94503,American Canyon,94503,Yes under Community Eligibility Option (CEO),680,192,423
CA,Canyon Oaks High,062532003776,Monrovia Unified,0625320,Monrovia,91016,Monrovia,91016,Yes under Community Eligibility Option (CEO),42,23,39
CA,Canyon Oaks Youth Center,069103312367,San Mateo County Office of Education,0691033,Redwood City,94062,Redwood City,94065,,8,,
AZ,Canyon Pointe Academy,040032702291,Pointe Schools (79455),0400327,GLENDALE,85308,GLENDALE,85308,,,,
CA,Canyon Ridge High,060001412100,Hesperia Unified,0600014,Hesperia,92344,Hesperia,92344,Yes under Community Eligibility Option (CEO),212,139,156
AZ,Canyon Ridge School,040269002837,Dysart Unified District (4243),0402690,SURPRISE,85388,SURPRISE,85388,Yes participating without using any Provision or the CEO,985,255,
AZ,Canyon Rim Elementary,040340002284,Gilbert Unified District (4239),0403400,MESA,85212,MESA,85212,Yes participating without using any Provision or the CEO,847,211,
CA,Canyon Rim Elementary,062865007196,Orange Unified,0628650,Anaheim,92808,Anaheim,92808,Yes participating without using any Provision or the CEO,512,76,151
AZ,Canyon Rose Academy,040063303106,Canyon Rose Academy Inc. (81029),0400633,TUCSON,85711,TUCSON,85741,No,204,,
AZ,Canyon Rose Academy-East,040063303536,Canyon Rose Academy Inc. (81029),0400633,TUCSON,85749,TUCSON,85741,No,42,,
CA,Canyon Springs Community Elementary,063822010249,Sulphur Springs Union,0638220,Canyon Country,91351,Canyon Country,91351,Yes under Community Eligibility Option (CEO),492,222,421
CA,Canyon Springs High,062580008906,Moreno Valley Unified,0625800,Moreno Valley,92557,Moreno Valley,92557,Yes under Community Eligibility Option (CEO),2240,981,1851
AZ,Canyon Springs STEM Academy,040775002636,Deer Valley Unified District (4246),0407750,Anthem,85087,Anthem,85087,Yes participating without using any Provision or the CEO,787,129,
CA,Canyon View Elementary,068450007598,Irvine Unified,0684500,Irvine,92620,Irvine,92620,Yes participating without using any Provision or the CEO,781,82,88
CA,Canyon View Elementary,063153009180,Poway Unified,0631530,San Diego,92129,San Diego,92129,Yes participating without using any Provision or the CEO,496,46,62
AZ,Canyon View Elementary School,040176001358,Catalina Foothills Unified District (4410),0401760,TUCSON,85750,TUCSON,85750,Yes participating without using any Provision or the CEO,389,64,
AZ,Canyon View High School,040045003559,Agua Fria Union High School District (4289),0400450,WADDELL,85355,WADDELL,85355,Yes participating without using any Provision or the CEO,2004,405,
AZ,Canyon View Prep Academy,040020903364,Park View School Inc. (10970),0400209,Prescott Valley,86314,PHOENIX,85021,,,,
CA,Canyon Vista Elementary,060744011268,Capistrano Unified,0607440,Aliso Viejo,92656,Aliso Viejo,92656,Yes participating without using any Provision or the CEO,508,39,87
CA,Capay Joint Union Elementary,060741000682,Capay Joint Union Elementary,0607410,Orland,95963,Orland,95963,Yes participating without using any Provision or the CEO,194,58,88
CA,Capistrano Avenue Elementary,062271002895,Los Angeles Unified,0622710,West Hills,91304,West Hills,91304,Yes under Community Eligibility Option (CEO),422,199,324
CA,Capistrano Elementary,061269001429,Empire Union Elementary,0612690,Modesto,95354,Modesto,95354,Yes under Community Eligibility Option (CEO),468,304,423
CA,Capistrano Home/Virtual,060744011903,Capistrano Unified,0607440,San Juan Capistrano,92675,San Juan Capistrano,92675,,91,20,34
CA,Capistrano Union High,060744000703,Capistrano Unified,0607440,San Juan Capistrano,92675,San Juan Capistrano,92675,Yes participating without using any Provision or the CEO,115,55,98
CA,Capistrano Valley High,060744000685,Capistrano Unified,0607440,Mission Viejo,92692,Mission Viejo,92692,Yes participating without using any Provision or the CEO,1981,408,774
CA,Capital City Independent Study,063384006327,Sacramento City Unified,0633840,Sacramento,95823,Sacramento,95823,Yes participating without using any Provision or the CEO,356,211,298
CA,Capital College & Career Academy,069114314674,Capital College & Career Academy District,0691143,Sacramento,95815,Sacramento,95815,Yes participating without using any Provision or the CEO,48,22,32
CA,Capitol Collegiate Academy,060244712810,Capitol Collegiate Academy District,0602447,Sacramento,95832,Sacramento,95832,Yes under Community Eligibility Option (CEO),449,257,386
AZ,Capitol Elementary School,040630001028,Phoenix Elementary District (4256),0406300,PHOENIX,85007,PHOENIX,85007,Yes participating without using any Provision or the CEO,365,287,
AL,Capitol Heights Middle School,010243000995,Montgomery County,0102430,Montgomery,36107,Montgomery,36107,Yes under Community Eligibility Option (CEO),619,558,598
AZ,Capps Elementary School,040002601389,Heber-Overgaard Unified District (4392),0400026,HEBER,85928,HEBER,85928,Yes participating without using any Provision or the CEO,108,46,
CA,Cappy Culver Elementary,063501011786,San Miguel Joint Union,0635010,Paso Robles,93446,Paso Robles,93446,Yes under Community Eligibility Option (CEO),214,85,101
CA,Capri Elementary,060720000663,Campbell Union,0607200,Campbell,95008,Campbell,95008,Yes participating without using any Provision or the CEO,429,104,136
CA,Capri Elementary,061275001433,Encinitas Union Elementary,0612750,Encinitas,92024,Encinitas,92024,Yes participating without using any Provision or the CEO,613,84,148
CA,Captain Cooper Elementary,060753000716,Carmel Unified,0607530,Big Sur,93920,Big Sur,93920,Yes participating without using any Provision or the CEO,47,11,24
CA,Captain Jason M. Dahl Elementary,061437001646,Franklin-McKinley Elementary,0614370,San Jose,95111,San Jose,95111,Yes under Community Eligibility Option (CEO),419,222,296
CA,Captain John Continuation High,061995002388,Klamath-Trinity Joint Unified,0619950,Hoopa,95546,Hoopa,95546,Yes under Community Eligibility Option (CEO),37,21,30
CA,Captain Leland Norton Elementary,063417005350,San Bernardino City Unified,0634170,San Bernardino,92410,San Bernardino,92410,Yes under Community Eligibility Option (CEO),451,339,432
CA,Captain Raymond Collins,062985004645,Paramount Unified,0629850,Long Beach,90805,Long Beach,90805,Yes under Community Eligibility Option (CEO),527,362,499
CA,Capuchino High,063498005921,San Mateo Union High,0634980,San Bruno,94066,San Bruno,94066,Yes participating without using any Provision or the CEO,1108,296,299
AL,Carbon Hill ElementaryJunior High School,010345000131,Walker County,0103450,Carbon Hill,35549,Carbon Hill,35549,Yes under Community Eligibility Option (CEO),490,302,347
AL,Carbon Hill High School,010345000135,Walker County,0103450,Carbon Hill,35549,Carbon Hill,35549,Yes under Community Eligibility Option (CEO),351,197,231
AZ,Carden of Tucson,040025802079,Carden of Tucson Inc. (78858),0400258,TUCSON,85705,TUCSON,85705,No,65,,
CA,Cardiff Elementary,060747000707,Cardiff Elementary,0607470,Cardiff-by-the-Sea,92007,Cardiff-by-the-Sea,92007,Yes participating without using any Provision or the CEO,267,28,30
CA,Cardozo Middle,060006105115,Riverbank Unified,0600061,Riverbank,95367,Riverbank,95367,Yes under Community Eligibility Option (CEO),520,305,437
AZ,Career and College Prep,040027402020,AIBT Non-Profit Charter High School - Phoenix (79053),0400274,Phoenix,85017,PHOENIX,85017,No,92,,
CA,Career Education Center,060014811540,Ventura County ROP,0600148,Camarillo,93010,Camarillo,93010,,0,,
AZ,Career Success School - Sage Campus,040021902338,Career Success Schools (79047),0400219,PHOENIX,85018,PHOENIX,85018,Yes under Community Eligibility Option (CEO),141,112,
AZ,Career Success Schools - STEM Academy 7-12,040021902328,Career Success Schools (79047),0400219,PHOENIX,85022,PHOENIX,85022,Yes under Community Eligibility Option (CEO),617,285,
AL,Career Technical Center,010117002457,Decatur City,0101170,Decatur,35601,Decatur,35601,Yes participating without using any Provision or the CEO,,,
AL,Career Technical Center,010138000853,Etowah County,0101380,Attalla,35954,Attalla,35954,Yes participating without using any Provision or the CEO,,,
AL,Career Technical Education Center,010303001190,Shelby County,0103030,Columbiana,35051,Columbiana,35051,Yes participating without using any Provision or the CEO,0,,
CA,Career Technical Education Charter,060212414297,Career Technical Education Charter District,0602124,Fresno,93703,Fresno,93703,Yes participating without using any Provision or the CEO,247,103,119
CA,Carl B. Munck Elementary,062805004246,Oakland Unified,0628050,Oakland,94619,Oakland,94619,Yes under Community Eligibility Option (CEO),171,83,131
CA,Carl E. Gilbert Elementary,060636000556,Buena Park Elementary,0606360,Buena Park,90621,Buena Park,90621,Yes under Community Eligibility Option (CEO),526,338,476
CA,Carl H. Sundahl Elementary,061389009135,Folsom-Cordova Unified,0613890,Folsom,95630,Folsom,95630,Yes participating without using any Provision or the CEO,382,51,64
CA,Carl Hankey Elementary,060744000691,Capistrano Unified,0607440,Mission Viejo,92692,Mission Viejo,92692,Yes participating without using any Provision or the CEO,318,90,162
CA,Carl Hankey Middle,060744012093,Capistrano Unified,0607440,Mission Viejo,92692,Mission Viejo,92692,,175,51,85
CA,Carl Harvey Elementary,063531005988,Santa Ana Unified,0635310,Santa Ana,92704,Santa Ana,92704,Yes under Community Eligibility Option (CEO),291,167,252
AZ,Carl Hayden High School,040633000541,Phoenix Union High School District (4286),0406330,PHOENIX,85009,PHOENIX,85009,Yes under Provision 2,2066,1096,
CA,Carl Smith Middle,063906004200,Terra Bella Union Elementary,0639060,Terra Bella,93270,Terra Bella,93270,Yes under Community Eligibility Option (CEO),273,175,259
