st,sch_name,ncessch,lea_name,leaid,lcity,lzip,mcity,mzip,national_school_lunch_program,total_students,nslp_direct_certification,frl_eligible
OK,COUNTRY LANE PRIMARY ES,400549001460,BROKEN ARROW,4005490,Broken Arrow,74012,Broken Arrow,74012,Yes participating without using any Provision or the CEO,701,302,367
OR,Cove Charter School,410354001139,Cove SD 15,4103540,Cove,97824,Cove,97824,Yes participating without using any Provision or the CEO,302,56,63
OH,Covedale School,390437500314,Cincinnati Public Schools,3904375,Cincinnati,45238,Cincinnati,45238,Yes under Community Eligibility Option (CEO),432,255,
OH,Coventry Elementary School,390499903791,Coventry Local,3904999,Akron,44319,Akron,44319,Yes participating without using any Provision or the CEO,448,,270
OH,Coventry High School,390499903788,Coventry Local,3904999,Akron,44319,Akron,44319,Yes participating without using any Provision or the CEO,540,,276
RI,Coventry High School,440021000032,Coventry,4400210,Coventry,02816,Coventry,02816,Yes participating without using any Provision or the CEO,1233,158,338
OH,Coventry Middle School,390499903789,Coventry Local,3904999,Akron,44319,Akron,44319,No,437,,
OH,Covington Elementary School,390453302178,Covington Exempted Village,3904533,Covington,45318,Covington,45318,No,360,,
OH,Covington High School,390453302179,Covington Exempted Village,3904533,Covington,45318,Covington,45318,No,229,,
OH,Covington Middle School,390453302180,Covington Exempted Village,3904533,Covington,45318,Covington,45318,No,186,,
OK,COVINGTON-DOUGLAS ES,400879000370,COVINGTON-DOUGLAS,4008790,Covington,73730,Covington,73730,Yes participating without using any Provision or the CEO,156,64,97
OK,COVINGTON-DOUGLAS HS,400879000371,COVINGTON-DOUGLAS,4008790,Covington,73730,Covington,73730,Yes participating without using any Provision or the CEO,83,40,59
PA,Cowanesque Valley JSHS,421773004058,Northern Tioga SD,4217730,Westfield,16950,Westfield,16950,Yes under Community Eligibility Option (CEO),379,,379
OK,COWETA HS,400885000373,COWETA,4008850,Coweta,74429,Coweta,74429,Yes participating without using any Provision or the CEO,758,271,314
OK,COWETA INTERMEDIATE HS,400885002683,COWETA,4008850,Coweta,74429,Coweta,74429,Yes participating without using any Provision or the CEO,300,120,137
OH,Cox Elementary School,390451502051,Xenia Community City,3904515,Xenia,45385,Xenia,45385,Yes under Community Eligibility Option (CEO),227,117,
OH,Coy Elementary School,390446001476,Oregon City,3904460,Oregon,43616,Oregon,43616,Yes participating without using any Provision or the CEO,334,,170
OK,COYLE ES,400894000375,COYLE,4008940,Coyle,73027,Coyle,73027,Yes under Provision 2,240,95,173
OK,COYLE HS,400894000376,COYLE,4008940,Coyle,73027,Coyle,73027,Yes under Provision 2,97,38,63
OH,Craddock Elementary School,390491703516,Aurora City,3904917,Aurora,44202,Aurora,44202,Yes participating without using any Provision or the CEO,417,,51
PA,Crafton El Sch,420504000078,Carlynton SD,4205040,Pittsburgh,15205,Pittsburgh,15205,Yes under Community Eligibility Option (CEO),279,,279
OK,CRAIN ES,400780000327,CLAYTON,4007800,Clayton,74536,Clayton,74536,Yes under Community Eligibility Option (CEO),133,91,91
PA,Cramp William Sch,421899005123,Philadelphia City SD,4218990,Philadelphia,19140,Philadelphia,19140,Yes under Community Eligibility Option (CEO),378,,378
PA,Cranberry Area JSHS,420705004098,Cranberry Area SD,4207050,Seneca,16346,Seneca,16346,Yes participating without using any Provision or the CEO,559,,283
PA,Cranberry El Sch,420705006595,Cranberry Area SD,4207050,Seneca,16346,Seneca,16346,Yes participating without using any Provision or the CEO,584,,292
OH,Cranbrook Elementary School,390438000614,Columbus City Schools District,3904380,Columbus,43221,Columbus,43221,Yes under Community Eligibility Option (CEO),280,95,
OR,Crane Elementary School,410360000365,Harney County SD 4,4103600,Crane,97732,Crane,97732,No,173,28,80
OR,Crane Union High School,410363000378,Harney County Union High SD 1J,4103630,Crane,97732,Crane,97732,Yes under Community Eligibility Option (CEO),89,17,41
RI,Cranston Career & Tech Center,440024000458,Cranston,4400240,Cranston,02920,Cranston,02920,Yes participating without using any Provision or the CEO,,,
RI,Cranston Early Learning Center,440024000509,Cranston,4400240,Cranston,02910,Cranston,02910,Yes participating without using any Provision or the CEO,48,6,6
RI,Cranston High School East,440024000044,Cranston,4400240,Cranston,02910,Cranston,02910,Yes participating without using any Provision or the CEO,1513,366,853
RI,Cranston High School West,440024000045,Cranston,4400240,Cranston,02920,Cranston,02920,Yes participating without using any Provision or the CEO,1698,192,426
OR,Crater Academy of Health and Public Services,410294001720,Central Point SD 6,4102940,Central Point,97502,Central Point,97502,Yes under Community Eligibility Option (CEO),518,134,297
OR,Crater Lake Academy,410450001831,Eagle Point SD 9,4104500,Eagle Point,97524,Eagle Point,97524,Yes under Community Eligibility Option (CEO),368,120,261
OR,Crater Renaissance Academy,410294001739,Central Point SD 6,4102940,Central Point,97502,Central Point,97502,Yes under Community Eligibility Option (CEO),464,164,305
OR,Crater School of Business Innovation and Science,410294001728,Central Point SD 6,4102940,Central Point,97502,Central Point,97502,Yes under Community Eligibility Option (CEO),486,126,268
PA,Crawford County Career and Technical Center,428017007058,Crawford County Career & Technical Center,4280170,Meadville,16335,Meadville,16335,No,14,,11
OH,Crawford Woods Elementary School,390441001052,Hamilton City,3904410,Hamilton,45011,Hamilton,45011,Yes under Community Eligibility Option (CEO),572,431,
PA,Creative and Performing Arts,421899006996,Philadelphia City SD,4218990,Philadelphia,19147,Philadelphia,19147,Yes under Community Eligibility Option (CEO),654,,654
OK,CREEK ES,402097001999,MUSKOGEE,4020970,Muskogee,74403,Muskogee,74403,Yes under Community Eligibility Option (CEO),397,266,324
OR,Creekside Community High School,411224001722,Tigard-Tualatin SD 23J,4112240,Tigard,97224,Tigard,97224,Yes under Community Eligibility Option (CEO),173,86,118
OH,Creekside Early Childhood School,390461100804,Lakota Local,3904611,West Chester,45069,West Chester,45069,Yes participating without using any Provision or the CEO,762,,225
OH,Creekside Middle School,390461002431,Fairfield City,3904610,Fairfield,45014,Fairfield,45014,Yes participating without using any Provision or the CEO,1113,,701
OH,Creekview Elementary School,390444001320,Middletown City,3904440,Middletown,45044,Middletown,45044,Yes under Community Eligibility Option (CEO),414,197,
OH,Creekview Intermediate Elementary School,390454704574,Marysville Exempted Village,3904547,Marysville,43040,Marysville,43040,Yes participating without using any Provision or the CEO,819,,211
OK,CREEKWOOD EARLY CHILDHOOD CTR,400549002781,BROKEN ARROW,4005490,Broken Arrow,74012,Broken Arrow,74012,Yes participating without using any Provision or the CEO,271,96,134
OK,CREEKWOOD ES,400549002771,BROKEN ARROW,4005490,Broken Arrow,74012,Broken Arrow,74012,Yes participating without using any Provision or the CEO,588,289,400
OH,Crenshaw Middle School,390437100242,Canton City,3904371,Canton,44705,Canton,44705,Yes under Community Eligibility Option (CEO),764,377,
OK,CRESCENT ES,400900000378,CRESCENT,4009000,Crescent,73028,Crescent,73028,Yes participating without using any Provision or the CEO,306,133,186
OK,CRESCENT HS,400900029697,CRESCENT,4009000,Crescent,73028,Crescent,73028,Yes participating without using any Provision or the CEO,185,59,93
OK,CRESCENT MS,400900000379,CRESCENT,4009000,Crescent,73028,Crescent,73028,Yes participating without using any Provision or the CEO,84,38,55
OR,Crescent Valley High School,410348000048,Corvallis SD 509J,4103480,Corvallis,97330,Corvallis,97330,Yes participating without using any Provision or the CEO,942,168,288
OR,Creslane Elementary School,410369000604,Creswell SD 40,4103690,Creswell,97426,Creswell,97426,Yes under Community Eligibility Option (CEO),479,181,324
OH,Crestline Bulldog Academy,391000806091,Crestline Exempted Village,3910008,Crestline,44827,Crestline,44827,No,0,,
OH,Crestline Elementary School,391000802184,Crestline Exempted Village,3910008,Crestline,44827,Crestline,44827,No,265,,
OH,Crestline High School,391000802181,Crestline Exempted Village,3910008,Crestline,44827,Crestline,44827,Yes under Community Eligibility Option (CEO),285,271,
OH,Crestline Preschool,391000804482,Crestline Exempted Village,3910008,Crestline,44827,Crestline,44827,No,54,,
OR,Creston Elementary School,411004000886,Portland SD 1J,4110040,Portland,97206,Portland,97206,Yes under Community Eligibility Option (CEO),238,60,185
OH,Crestview Early Childhood Center,390503506062,Crestview Local,3905035,Convoy,45832,Convoy,45832,No,159,,
PA,Crestview El Sch,420501001689,Carlisle Area SD,4205010,Carlisle,17013,Carlisle,17013,Yes participating without using any Provision or the CEO,546,,300
OH,Crestview Elementary School,390494203585,Crestview Local,3904942,Ashland,44805,Ashland,44805,Yes participating without using any Provision or the CEO,364,,176
OH,Crestview Elementary School,390436600208,Brunswick City,3904366,Brunswick,44212,Brunswick,44212,Yes participating without using any Provision or the CEO,448,,62
OH,Crestview Elementary School,390503503920,Crestview Local,3905035,Convoy,45832,Convoy,45832,No,330,,
OH,Crestview Elementary School,390464302553,Crestview Local,3904643,Columbiana,44408,Columbiana,44408,Yes participating without using any Provision or the CEO,435,,215
OR,Crestview Heights School,410750000657,Lincoln County SD,4107500,Waldport,97394,Waldport,97394,Yes under Community Eligibility Option (CEO),279,119,186
OH,Crestview High School,390464302552,Crestview Local,3904643,Columbiana,44408,Columbiana,44408,Yes participating without using any Provision or the CEO,340,,118
OH,Crestview High School,390503503919,Crestview Local,3905035,Convoy,45832,Convoy,45832,Yes participating without using any Provision or the CEO,244,,241
OH,Crestview High School,390494203583,Crestview Local,3904942,Ashland,44805,Ashland,44805,Yes participating without using any Provision or the CEO,260,,78
OH,Crestview Middle School,390494203586,Crestview Local,3904942,Ashland,44805,Ashland,44805,Yes participating without using any Provision or the CEO,268,,140
OH,Crestview Middle School,390503505701,Crestview Local,3905035,Convoy,45832,Convoy,45832,No,195,,
OH,Crestview Middle School,390464302554,Crestview Local,3904643,Columbiana,44408,Columbiana,44408,Yes participating without using any Provision or the CEO,374,,158
OH,Crestwood High School,390491803517,Crestwood Local,3904918,Mantua,44255,Mantua,44255,Yes participating without using any Provision or the CEO,591,,265
OH,Crestwood Intermediate School,390491805301,Crestwood Local,3904918,Mantua,44255,Mantua,44255,Yes participating without using any Provision or the CEO,342,,141
OH,Crestwood Primary School,390491805300,Crestwood Local,3904918,Mantua,44255,Mantua,44255,Yes participating without using any Provision or the CEO,384,,190
PA,Crestwood Secondary Campus,420546007651,Crestwood SD,4205460,Mountain Top,18707,Mountain Top,18707,Yes participating without using any Provision or the CEO,1381,,370
OR,Creswell High School,410369000606,Creswell SD 40,4103690,Creswell,97426,Creswell,97426,Yes participating without using any Provision or the CEO,365,101,166
OR,Creswell Middle School,410369000605,Creswell SD 40,4103690,Creswell,97426,Creswell,97426,Yes participating without using any Provision or the CEO,255,73,128
OH,Cridersville Elementary School,390449801901,Wapakoneta City,3904498,Cridersville,45806,Cridersville,45806,Yes participating without using any Provision or the CEO,358,,224
OH,Crim Elementary School,390436300188,Bowling Green City School District,3904363,Bowling Green,43402,Bowling Green,43402,Yes under Community Eligibility Option (CEO),342,143,
PA,Crispus Attucks CS,420004800453,Crispus Attucks CS,4200048,York,17401,York,17401,Yes under Community Eligibility Option (CEO),72,,72
OH,Crissey Elementary School,390482203151,Springfield Local,3904822,Holland,43528,Holland,43528,Yes participating without using any Provision or the CEO,338,,174
OH,Croghan Elementary School,390440100972,Fremont City,3904401,Fremont,43420,Fremont,43420,Yes under Community Eligibility Option (CEO),385,176,
OR,Crook County High School,410372000244,Crook County SD,4103720,Prineville,97754,Prineville,97754,Yes participating without using any Provision or the CEO,877,184,266
OR,Crook County Middle School,410372000243,Crook County SD,4103720,Prineville,97754,Prineville,97754,Yes participating without using any Provision or the CEO,614,186,238
PA,Crooked Billet El Sch,421161007692,Hatboro-Horsham SD,4211610,Hatboro,19040,Hatboro,19040,Yes participating without using any Provision or the CEO,451,,197
OK,CROOKED OAK HS,400906000381,CROOKED OAK,4009060,Oklahoma City,73129,Oklahoma City,73129,Yes under Provision 2,373,298,359
OK,CROOKED OAK MS,400906000382,CROOKED OAK,4009060,Oklahoma City,73129,Oklahoma City,73129,Yes under Provision 2,303,249,299
OR,Crooked River Elementary School,410372000238,Crook County SD,4103720,Prineville,97754,Prineville,97754,Yes under Community Eligibility Option (CEO),533,238,343
OH,Crooksville Elementary School,390453500313,Crooksville Exempted Village,3904535,Crooksville,43731,Crooksville,43731,No,451,,
OH,Crooksville High School,390453502186,Crooksville Exempted Village,3904535,Crooksville,43731,Crooksville,43731,Yes under Community Eligibility Option (CEO),306,80,
OH,Crooksville Middle School,390453504221,Crooksville Exempted Village,3904535,Crooksville,43731,Crooksville,43731,Yes under Community Eligibility Option (CEO),320,317,
OH,Crosby Elementary School,390473802875,Southwest Local,3904738,Harrison,45030,Harrison,45030,Yes participating without using any Provision or the CEO,804,,142
OK,CROSBY PARK ES,401725000805,LAWTON,4017250,Lawton,73505,Lawton,73505,Yes participating without using any Provision or the CEO,341,230,288
OH,Cross Creek Elementary,390478003003,Indian Creek Local,3904780,Wintersville,43953,Wintersville,43953,Yes participating without using any Provision or the CEO,498,,345
OK,CROSS TIMBERS ES,401059010484,EDMOND,4010590,Edmond,73025,Edmond,73025,Yes participating without using any Provision or the CEO,829,105,134
OK,CROSS TIMBERS ES,402961029610,TECUMSEH,4029610,Tecumseh,74873,Tecumseh,74873,Yes participating without using any Provision or the CEO,405,266,296
PA,Crossan Kennedy C Sch,421899003762,Philadelphia City SD,4218990,Philadelphia,19111,Philadelphia,19111,Yes under Community Eligibility Option (CEO),318,,318
OH,Crossgates Pre-School,390449005708,Toledo City,3904490,Toledo,43614,Toledo,43614,No,328,,
OR,Crossler Middle School,411082000659,Salem-Keizer SD 24J,4110820,Salem,97306,Salem,97306,Yes under Community Eligibility Option (CEO),833,178,556
OH,Crossroads Middle School,390461001410,Fairfield City,3904610,Fairfield,45014,Fairfield,45014,Yes participating without using any Provision or the CEO,1089,,602
PA,Crossroads MS,422583000100,West Shore SD,4225830,Lewisberry,17339,Lewisberry,17339,Yes participating without using any Provision or the CEO,672,,218
OH,Crouse Community Learning Center,390434800105,Akron City,3904348,Akron,44320,Akron,44320,Yes under Community Eligibility Option (CEO),396,300,
OR,Crow High School,410378000627,Crow-Applegate-Lorane SD 66,4103780,Eugene,97402,Eugene,97402,Yes under Community Eligibility Option (CEO),74,37,
OK,CROWDER ES,400909000384,CROWDER,4009090,CROWDER,74430,CROWDER,74430,Yes under Provision 2,232,124,197
OK,CROWDER HS,400909000385,CROWDER,4009090,CROWDER,74430,CROWDER,74430,Yes under Provision 2,95,41,72
OK,CRUTCHO PUBLIC SCHOOL,400915000386,CRUTCHO,4009150,Oklahoma City,73141,Oklahoma City,73141,Yes under Community Eligibility Option (CEO),386,314,386
PA,Culbertson El Sch,421476001898,Marple Newtown SD,4214760,Newtown Square,19073,Newtown Square,19073,Yes participating without using any Provision or the CEO,520,,102
OR,Culver Elementary School,410384000446,Culver SD 4,4103840,Culver,97734,Culver,97734,Yes under Community Eligibility Option (CEO),288,95,198
OR,Culver High School,410384000447,Culver SD 4,4103840,Culver,97734,Culver,97734,Yes under Community Eligibility Option (CEO),223,65,154
OR,Culver Middle School,410384000119,Culver SD 4,4103840,Culver,97734,Culver,97734,Yes under Community Eligibility Option (CEO),168,57,116
RI,Cumberland High School,440027000076,Cumberland,4400270,Cumberland,02864,Cumberland,02864,Yes participating without using any Provision or the CEO,1418,135,276
PA,Cumberland Perry Area Career & Technical Center,428018007059,Cumberland Perry Area Career & Technical Center,4280180,Mechanicsburg,17050,Mechanicsburg,17050,No,20,,17
RI,Cumberland Preschool Center,440027000188,Cumberland,4400270,Cumberland,02864,Cumberland,02864,Yes participating without using any Provision or the CEO,118,10,17
PA,Cumberland Valley HS,420711001701,Cumberland Valley SD,4207110,Mechanicsburg,17050,Mechanicsburg,17050,Yes participating without using any Provision or the CEO,3114,,892
OR,Cummings Elementary School,411082000781,Salem-Keizer SD 24J,4110820,Keizer,97303,Keizer,97303,Yes under Community Eligibility Option (CEO),416,170,276
PA,Cumru El Sch,421086000794,Governor Mifflin SD,4210860,Shillington,19607,Shillington,19607,Yes participating without using any Provision or the CEO,435,,432
RI,Cunningham School,440084000190,Pawtucket,4400840,Pawtucket,02860,Pawtucket,02860,Yes under Community Eligibility Option (CEO),375,221,305
OH,Currie Elementary School,390501503851,Mathews Local,3905015,Cortland,44410,Cortland,44410,Yes participating without using any Provision or the CEO,146,,90
PA,Curtin Intrmd Sch,422646003073,Williamsport Area SD,4226460,Williamsport,17701,Williamsport,17701,Yes under Community Eligibility Option (CEO),539,,419
OK,CURTIS INGE MS,402163002370,NOBLE,4021630,Noble,73068,Noble,73068,Yes participating without using any Provision or the CEO,686,382,462
PA,Curtisville Pri Ctr,420754009947,Deer Lakes SD,4207540,Tarentum,15084,Tarentum,15084,Yes participating without using any Provision or the CEO,375,,159
RI,Curvin-McCabe School,440084000189,Pawtucket,4400840,Pawtucket,02861,Pawtucket,02861,Yes participating without using any Provision or the CEO,331,110,140
PA,Curwensville Area El Sch,420714006238,Curwensville Area SD,4207140,Curwensville,16833,Curwensville,16833,Yes participating without using any Provision or the CEO,556,,553
PA,Curwensville Area JSHS,420714001529,Curwensville Area SD,4207140,Curwensville,16833,Curwensville,16833,Yes participating without using any Provision or the CEO,432,,429
OK,CUSHING HS,400924000387,CUSHING,4009240,Cushing,74023,Cushing,74023,Yes participating without using any Provision or the CEO,529,254,273
OK,CUSHING LOWER ES,400924002825,CUSHING,4009240,Cushing,74023,Cushing,74023,Yes participating without using any Provision or the CEO,230,151,165
OK,CUSHING MS,400924000388,CUSHING,4009240,Cushing,74023,Cushing,74023,Yes participating without using any Provision or the CEO,500,275,313
OK,CUSHING PRE-KINDERGARTEN SCHL,400924002291,CUSHING,4009240,Cushing,74023,Cushing,74023,Yes participating without using any Provision or the CEO,89,66,70
OK,CUSHING UPPER ES,400924002810,CUSHING,4009240,Cushing,74023,Cushing,74023,Yes participating without using any Provision or the CEO,368,223,229
OH,Cuyahoga Falls High School,390438300762,Cuyahoga Falls City,3904383,Cuyahoga Falls,44221,Cuyahoga Falls,44221,Yes participating without using any Provision or the CEO,1247,,635
OH,Cuyahoga Hts Elementary School,390465502587,Cuyahoga Heights Local,3904655,Cuyahoga Heights,44125,Cuyahoga Heights,44125,Yes participating without using any Provision or the CEO,364,,125
OH,Cuyahoga Hts High School,390465502588,Cuyahoga Heights Local,3904655,Cuyahoga Heights,44125,Cuyahoga Heights,44125,Yes participating without using any Provision or the CEO,255,,131
OH,Cuyahoga Hts Middle School,390465500454,Cuyahoga Heights Local,3904655,Cuyahoga Heights,44125,Cuyahoga Heights,44125,No,173,,
OH,Cuyahoga Valley Career Center,390509204058,Cuyahoga Valley Career Center,3905092,Brecksville,44141,Brecksville,44141,Yes participating without using any Provision or the CEO,0,,
PA,Cynwyd Sch,421416003286,Lower Merion SD,4214160,Bala Cynwyd,19004,Bala Cynwyd,19004,Yes participating without using any Provision or the CEO,442,,65
OH,Cypress High School,390161705991,Cypress High School,3901617,Mansfield,44906,Mansfield,44906,No,169,,
OK,CYRIL ES,400930000397,CYRIL,4009300,Cyril,73029,Cyril,73029,Yes under Provision 2,165,90,135
OK,CYRIL HS,400930029624,CYRIL,4009300,Cyril,73029,Cyril,73029,Yes under Provision 2,107,48,67
OK,CYRIL JHS,400930002776,CYRIL,4009300,Cyril,73029,Cyril,73029,Yes under Provision 2,57,26,42
OH,D Russel Lee Career-Technology Center,390508804056,Butler Technology & Career Development Schools,3905088,Hamilton,45011,Hamilton,45011,No,921,,
OR,da Vinci Middle School,411004001079,Portland SD 1J,4110040,Portland,97232,Portland,97232,Yes under Community Eligibility Option (CEO),406,89,144
OK,DAHLONEGAH PUBLIC SCHOOL,400936000401,DAHLONEGAH,4009360,Stilwell,74960,Stilwell,74960,Yes under Community Eligibility Option (CEO),186,3,186
OK,DALE ES,400939000402,DALE,4009390,Dale,74851,Dale,74851,Yes participating without using any Provision or the CEO,410,154,222
OK,DALE HS,400939001994,DALE,4009390,Dale,74851,Dale,74851,Yes participating without using any Provision or the CEO,218,57,91
OK,DALE MS,400939002681,DALE,4009390,Dale,74851,Dale,74851,Yes participating without using any Provision or the CEO,196,61,94
OR,Dallas Community Charter,410386001835,Dallas SD 2,4103860,Dallas,97338,Dallas,97338,No,258,,
OR,Dallas High School,410386001050,Dallas SD 2,4103860,Dallas,97338,Dallas,97338,Yes under Community Eligibility Option (CEO),856,258,222
PA,Dallas Intermediate Sch,420720002868,Dallas SD,4207200,Dallas,18612,Dallas,18612,Yes participating without using any Provision or the CEO,535,,172
PA,Dallas MS,420720005150,Dallas SD,4207200,Dallas,18612,Dallas,18612,Yes participating without using any Provision or the CEO,619,,213
PA,Dallas SHS,420720002869,Dallas SD,4207200,Dallas,18612,Dallas,18612,Yes participating without using any Provision or the CEO,765,,215
PA,Dallastown Area Intermediate Sch,420723007355,Dallastown Area SD,4207230,York,17403,York,17403,Yes participating without using any Provision or the CEO,1488,,580
PA,Dallastown Area MS,420723006598,Dallastown Area SD,4207230,Dallastown,17313,Dallastown,17313,Yes participating without using any Provision or the CEO,1041,,416
PA,Dallastown Area SHS,420723004553,Dallastown Area SD,4207230,Dallastown,17313,Dallastown,17313,Yes participating without using any Provision or the CEO,2012,,724
PA,Dallastown El Sch,420723004546,Dallastown Area SD,4207230,Dallastown,17313,Dallastown,17313,Yes participating without using any Provision or the CEO,181,,115
OH,Dalton Elementary School,390505403979,Dalton Local,3905054,Dalton,44618,Dalton,44618,No,355,,
OH,Dalton High School,390505403980,Dalton Local,3905054,Dalton,44618,Dalton,44618,Yes participating without using any Provision or the CEO,292,,65
OH,Dalton Middle School,390505403981,Dalton Local,3905054,Dalton,44618,Dalton,44618,Yes participating without using any Provision or the CEO,274,,239
OR,Daly Middle School,410728000689,Lake County SD 7,4107280,Lakeview,97630,Lakeview,97630,Yes under Community Eligibility Option (CEO),113,27,80
PA,Damascus Area Sch,422497006424,Wayne Highlands SD,4224970,Damascus,18415,Damascus,18415,Yes participating without using any Provision or the CEO,266,,112
OH,Dampe Community School,390160105988,Dampe Community School,3901601,Cincinnati,45206,Cincinnati,45206,Yes under Community Eligibility Option (CEO),102,99,
OH,Dan Emmett Elementary School,391001201352,Mount Vernon City,3910012,Mount Vernon,43050,Mount Vernon,43050,Yes under Community Eligibility Option (CEO),251,130,
PA,Dana El Ctr,422595002878,Wyoming Valley West SD,4225950,Forty Fort,18704,Forty Fort,18704,Yes under Community Eligibility Option (CEO),600,,600
OH,Danbury Elementary School,390489303456,Danbury Local,3904893,Lakeside Marblehead,43440,Lakeside Marblehead,43440,No,261,,
OH,Danbury High School,390489303457,Danbury Local,3904893,Lakeside Marblehead,43440,Lakeside Marblehead,43440,Yes participating without using any Provision or the CEO,163,,160
OH,Danbury Middle School,390489305486,Danbury Local,3904893,Lakeside,43440,Lakeside,43440,No,120,,
OR,Danebo Elementary School,410204000617,Bethel SD 52,4102040,Eugene,97402,Eugene,97402,Yes under Community Eligibility Option (CEO),235,99,156
PA,Daniel Boone Area HS,420729004810,Daniel Boone Area SD,4207290,Birdsboro,19508,Birdsboro,19508,Yes participating without using any Provision or the CEO,972,,371
PA,Daniel Boone Area Intermediate Cntr,420729007519,Daniel Boone Area SD,4207290,Douglassville,19518,Douglassville,19518,Yes participating without using any Provision or the CEO,634,,255
PA,Daniel Boone Area MS,420729000364,Daniel Boone Area SD,4207290,Douglassville,19518,Douglassville,19518,Yes participating without using any Provision or the CEO,917,,396
PA,Daniel Boone Area Primary Ctr,420729006772,Daniel Boone Area SD,4207290,Birdsboro,19508,Birdsboro,19508,Yes participating without using any Provision or the CEO,400,,159
OH,Daniel E Morgan School,390437800447,Cleveland Municipal,3904378,Cleveland,44106,Cleveland,44106,Yes under Community Eligibility Option (CEO),290,194,
PA,Daniel J Flood El Sch,422630005152,Wilkes-Barre Area SD,4226300,Wilkes Barre,18705,Wilkes Barre,18705,Yes under Community Eligibility Option (CEO),620,,620
OK,DANIEL WEBSTER HS,403024001675,TULSA,4030240,Tulsa,74107,Tulsa,74107,Yes participating without using any Provision or the CEO,380,239,330
OK,DANIEL WEBSTER MS,403024001601,TULSA,4030240,Tulsa,74107,Tulsa,74107,Yes participating without using any Provision or the CEO,342,254,316
OH,Daniel Wright Elementary School,390470204365,Dublin City,3904702,Columbus,43235,Columbus,43235,Yes participating without using any Provision or the CEO,571,,370
PA,Danville Area MS,420732003424,Danville Area SD,4207320,Danville,17821,Danville,17821,Yes participating without using any Provision or the CEO,512,,184
PA,Danville Area SHS,420732003425,Danville Area SD,4207320,Danville,17821,Danville,17821,Yes participating without using any Provision or the CEO,645,,194
PA,Danville Ctr Adolescent Female,420004900462,Danville Ctr Adolescent Female,4200049,Danville,17821,Danville,17821,No,38,,
OH,Danville Elementary School,390478303007,Danville Local,3904783,Danville,43014,Danville,43014,Yes participating without using any Provision or the CEO,338,,135
OH,Danville High School,390478303008,Danville Local,3904783,Danville,43014,Danville,43014,Yes participating without using any Provision or the CEO,245,,120
PA,Danville Primary Sch,420732007406,Danville Area SD,4207320,Danville,17821,Danville,17821,Yes participating without using any Provision or the CEO,498,,204
OH,Darby Creek Elementary School,390470101424,Hilliard City,3904701,Hilliard,43026,Hilliard,43026,Yes participating without using any Provision or the CEO,504,,150
PA,Darby Twp Sch,422240001861,Southeast Delco SD,4222400,Glenolden,19036,Glenolden,19036,Yes under Community Eligibility Option (CEO),622,,621
OH,Darby Woods Elementary School,390448000637,South-Western City,3904480,Galloway,43119,Galloway,43119,Yes participating without using any Provision or the CEO,527,,384
OH,Darbydale Elementary School,390448001656,South-Western City,3904480,Grove City,43123,Grove City,43123,Yes participating without using any Provision or the CEO,388,,215
OK,DARLINGTON PUBLIC SCHOOL,400942000404,DARLINGTON,4009420,El Reno,73036,El Reno,73036,Yes under Provision 2,255,34,187
OK,DARNABY ES,403060001911,UNION,4030600,Tulsa,74133,Tulsa,74133,Yes participating without using any Provision or the CEO,550,209,274
PA,Dassa McKinney El Sch,421710006605,Moniteau SD,4217100,West Sunbury,16061,West Sunbury,16061,Yes under Community Eligibility Option (CEO),579,,579
OH,Dater Montessori School,390437500300,Cincinnati Public Schools,3904375,Cincinnati,45238,Cincinnati,45238,Yes under Community Eligibility Option (CEO),754,225,
PA,Dauphin County Technical School,420738505278,Dauphin County Technical School,4207385,Harrisburg,17109,Harrisburg,17109,Yes participating without using any Provision or the CEO,1175,,1172
PA,Davenport El Sch,421698005080,Norristown Area SD,4216980,Norristown,19401,Norristown,19401,Yes under Community Eligibility Option (CEO),370,,370
OK,DAVENPORT ES,400945000405,DAVENPORT,4009450,Davenport,74026,Davenport,74026,Yes participating without using any Provision or the CEO,269,128,160
OK,DAVENPORT HS,400945000406,DAVENPORT,4009450,Davenport,74026,Davenport,74026,Yes participating without using any Provision or the CEO,97,37,51
OH,Davey Elementary School,390441601081,Kent City,3904416,Kent,44240,Kent,44240,Yes participating without using any Provision or the CEO,445,,282
OH,David Anderson Jr/Sr High School,390454502221,Lisbon Exempted Village,3904545,Lisbon,44432,Lisbon,44432,Yes participating without using any Provision or the CEO,400,,260
PA,David B. Oliver Citywide Academy,421917006047,Pittsburgh SD,4219170,Pittsburgh,15212,Pittsburgh,15212,Yes under Community Eligibility Option (CEO),50,,
OR,David Douglas High School,410394001037,David Douglas SD 40,4103940,Portland,97233,Portland,97233,Yes under Community Eligibility Option (CEO),2810,1487,1970
PA,David E Williams MS,421572007410,Montour SD,4215720,Coraopolis,15108,Coraopolis,15108,Yes participating without using any Provision or the CEO,927,,308
OH,David H. Ponitz Career Technology  Center,390438400823,Dayton City,3904384,Dayton,45402,Dayton,45402,Yes under Community Eligibility Option (CEO),773,411,
OH,David Hill Community Learning Center,390434800029,Akron City,3904348,Akron,44306,Akron,44306,Yes under Community Eligibility Option (CEO),237,234,
PA,David Leech El Sch,421347006579,Leechburg Area SD,4213470,Leechburg,15656,Leechburg,15656,Yes under Community Eligibility Option (CEO),319,,63
